start_node,end_node,distance,route_id,route_short_name
stop2188,stop2515,735,"route551, route645","Minibus, Minibus 216"
stop2189,stop892,1042,"route46, route533, route221","CTA 1056, CTA 317, CTA 1057"
stop219,stop1515,805,"route149, route800, route764, route120, route670","Masreya Ms4, Green G2, Microbus, Green G1, CTA 1022"
stop2190,stop2709,1902,route533,CTA 1057
stop2190,stop817,1717,"route46, route405, route221","CTA 1056, CTA 317, CTA 1016"
stop2191,stop1753,645,route325,Tomnaya
stop2191,stop1754,631,"route674, route697, route676, route379, route679, route675, route669, route110, route790, route473, route841, route710, route685, route840, route525, route131, route672","Microbus, Tomnaya"
stop2192,stop662,251,"route676, route620, route330, route710, route789, route840, route697, route356, route473, route679, route705, route669, route527, route841, route672, route708, route674, route673, route325, route685, route525, route131","Microbus, Tomnaya, CTA 7"
stop2193,stop1928,574,"route226, route408, route665, route407","CTA 1006, CTA 1151, Minibus 13, CTA 926-1126"
stop2194,stop1434,408,"route226, route114, route665, route408, route407","CTA 926-1126, CTA 1151, Minibus 13, CTA 1006, CTA 1111"
stop2195,stop787,472,"route507, route151, route310","Minibus 265, Minibus 151, Minibus 155"
stop2196,stop1675,954,"route639, route294, route837, route839","Microbus, CTA 987"
stop2197,stop1941,346,"route837, route839, route572",Microbus
stop2198,stop2683,640,"route634, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1085, CTA 1108"
stop2198,stop574,674,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop2199,stop1296,1255,"route168, route106, route92, route105, route100, route843, route95, route102, route79, route166, route108, route78, route163, route604, route99, route161, route12, route170, route164, route157, route94, route162, route84, route165, route169, route158, route156, route159, route113, route86, route14, route80, route90","Minibus 180, CTA 1033, CTA 59, Minibus 184, Minibus 66, CTA 1001, CTA 1162, CTA 1130, Minibus 380, Minibus 62, CTA 1019, Minibus 307, Minibus 57, Minibus 321, CTA 80s, Minibus 1, CTA 727-1103, CTA 855-1070, Microbus, CTA 1021, CTA 1064, CTA 69, CTA 132, CTA 1078, Minibus 56, CTA 32, CTA 1161, Minibus 159, CTA 65, CTA 1029, CTA 995, CTA 69ss"
stop2199,stop1867,1237,route11,Microbus
stop22,stop1469,507,"route75, route77, route74, route76","Microbus, CTA 1025, CTA 1150, CTA 1088"
stop220,stop487,392,"route691, route662, route514, route836, route661","Minibus 333, CTA 2002, Minibus 12, Minibus, Minibus 200"
stop220,stop770,496,"route662, route691, route514, route419, route836","Minibus 333, CTA 2002, Minibus 12, Minibus 201, Minibus 200"
stop2200,stop1733,396,"route168, route92, route105, route100, route843, route95, route102, route79, route166, route108, route78, route91, route163, route604, route99, route161, route12, route170, route164, route94, route162, route89, route84, route165, route158, route156, route160, route113, route86, route11, route80, route90","Minibus 180, CTA 1033, CTA 59, CTA 1012, Minibus 66, CTA 1010, CTA 1162, CTA 1001, CTA 1130, Minibus 62, CTA 1019, Minibus 307, Minibus 57, Minibus 321, Minibus 1, CTA 727-1103, Microbus, CTA 1021, CTA 1064, CTA 69, CTA 132, CTA 1078, Minibus 56, CTA 32, Minibus 159, CTA 65, CTA 1029, CTA 995, CTA 69ss"
stop2201,stop2385,602,"route452, route508, route829, route856, route71","Microbus, CTA 1032, CTA 1147"
stop2202,stop1098,967,"route508, route829, route255, route856, route71","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop2203,stop1258,396,"route345, route802, route501, route689, route203, route516, route186, route205, route858, route310, route42, route207, route183, route188, route471, route503, route651, route397, route56, route192, route191, route398, route194, route269, route198, route806, route461, route602, route83, route204, route491, route791, route600, route265, route361","Minibus 80, Minibus 55, Minibus 31, CTA 430, Minibus 151, CTA 922, CTA 803-1105, CTA 532, Minibus 30, CTA 840, Minibus 21-255, Minibus 202, CTA 1076, CTA 43, CTA 26t, CTA 175-1125, Minibus 112, CTA 1106, CTA 92-1050, CTA 996-1134, Minibus 51, CTA 204, CTA 666-1045, Microbus, Minibus 106, Minibus 421, CTA 46, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 1068, CTA 1063, Minibus 116, Minibus 4"
stop2203,stop1260,317,"route89, route495, route147, route170, route87","CTA 1010, CTA 1004, Minibus 57, CTA 700-1065, Minibus 147"
stop2204,stop1934,1294,route444,Microbus
stop2204,stop1983,1023,"route103, route108, route90","Minibus 142, Minibus 180, CTA 69"
stop2204,stop30,627,"route92, route105, route100, route104, route580, route95, route102, route79, route82, route78, route85, route91, route99, route27, route93, route94, route97, route89, route84, route98, route81, route866, route87, route96, route83, route86, route107, route865, route80","CTA 1033, CTA 1012, Minibus 12, Minibus 117, CTA 1010, CTA 1001, Minibus 302, CTA 1130, Minibus 62, Minibus 126, CTA 1019, Minibus 19, Minibus 321, Minibus 1, Minibus 50, Agyad Gm7, CTA 727-1103, Minibus 87, Minibus 304, Microbus, Minibus 108, CTA 132, Minibus 147, Minibus 14, CTA 1078, CTA 1136, Minibus 159, CTA 1029"
stop2205,stop1357,1646,route85,CTA 1136
stop2205,stop2666,1286,"route92, route105, route100, route104, route580, route95, route102, route79, route108, route82, route78, route91, route99, route27, route93, route94, route97, route89, route84, route98, route103, route81, route866, route87, route96, route83, route86, route107, route80, route90","Minibus 180, CTA 1033, Minibus 142, CTA 1012, Minibus 12, Minibus 117, CTA 1010, CTA 1001, Minibus 302, CTA 1130, Minibus 62, Minibus 126, CTA 1019, Minibus 19, Minibus 321, Minibus 1, Minibus 50, Agyad Gm7, CTA 727-1103, Minibus 87, Minibus 304, Microbus, Minibus 108, CTA 132, Minibus 147, Minibus 14, CTA 1078, Minibus 159, CTA 1029, CTA 69"
stop2206,stop2713,2086,"route171, route604, route113, route695, route867, route844, route679, route708","Microbus, CTA 1064, Agyad Gm4, Minibus 307"
stop2206,stop2714,2271,"route327, route434, route34, route115, route116, route291, route49","Microbus, CTA 1, CTA 1122, Minibus"
stop2207,stop1111,8804,route53,Microbus
stop2207,stop1182,2436,"route172, route116, route327, route34","CTA 1122, CTA 1124, Minibus"
stop2207,stop2112,5255,"route70, route52, route63",Microbus
stop2207,stop2696,4290,route449,Microbus
stop2207,stop579,4554,route50,Microbus
stop2208,stop1182,2534,route604,Minibus 307
stop2208,stop1184,1482,"route171, route848, route434, route115, route534, route113, route48, route695","CTA 1, Agyad Gm4, Microbus, CTA 1064, Minibus"
stop2208,stop2112,5306,"route867, route695, route844, route679",Microbus
stop2209,stop1714,2889,"route848, route444, route53, route534, route387, route70, route449, route172, route63","Microbus, CTA 1124, Minibus"
stop221,stop2644,202,"route511, route309, route306, route214, route215, route295, route834, route772","Microbus, CTA 999-1055, Minibus"
stop2210,stop175,541,"route655, route286, route419, route381, route721, route648, route720, route179, route380, route353, route180, route177","CTA 2001, CTA 1160, CTA 86, CTA 20, Microbus, CTA 86-1135, CTA 1107, CTA 99, CTA 99ss, CTA 730, Minibus 201, Minibus 14"
stop2210,stop257,368,"route783, route303, route146, route599, route598, route91, route206, route748, route171, route207, route165, route497, route779, route725, route192, route240, route488, route417, route515, route560","CTA 1117, CTA 1109, Agyad Gm4, Minibus 167, CTA 1012, CTA 1097, CTA 1031, CTA 175-1125, CTA 609, CTA 190-1117, CTA 250, CTA 568, Microbus, CTA 1021, CTA 16, CTA 173ss, CTA 1003, CTA 1068, CTA 1101, CTA 104"
stop2211,stop178,118,"route783, route655, route410, route303, route146, route619, route599, route380, route353, route180, route598, route724, route286, route492, route648, route179, route748, route171, route207, route165, route497, route779, route192, route419, route488, route381, route721, route417, route720, route177","CTA 1117, CTA 1109, Agyad Gm4, CTA 20, Minibus 167, CTA 1107, CTA 1097, CTA 2001, CTA 1031, CTA 175-1125, CTA 609, CTA 190-1117, CTA 568, CTA 1160, Microbus, CTA 1021, CTA 86-1135, CTA 99ss, Minibus 201, CTA 16, Minibus 14, CTA 173ss, CTA 86, CTA 1068, CTA 99, CTA 730, CTA 104"
stop2212,stop785,1031,"route483, route664, route174, route112, route142, route627, route217","CTA 1018, CTA 580, CTA 2, Microbus, CTA 1062"
stop2213,stop1058,1756,"route173, route664","Microbus, CTA 2"
stop2213,stop361,1751,"route484, route483","CTA 580, Tomnaya"
stop2213,stop362,1714,"route112, route627","CTA 1018, Microbus"
stop2213,stop64,391,route114,CTA 1111
stop2214,stop64,400,"route226, route408, route665, route407","CTA 1006, CTA 1151, Minibus 13, CTA 926-1126"
stop2215,stop472,270,"route226, route114, route665, route408, route407","CTA 926-1126, CTA 1151, Minibus 13, CTA 1006, CTA 1111"
stop2216,stop1805,63,route457,CTA 1129
stop2216,stop1885,878,"route838, route458, route37","Microbus, CTA 916, CTA 777-1046"
stop2216,stop324,822,route14,CTA 80s
stop2217,stop1806,51,"route199, route838, route458, route37","Microbus, CTA 701-1037, CTA 916, CTA 777-1046"
stop2218,stop1154,350,"route782, route415, route549, route567, route47, route238, route759, route583, route234, route577, route580, route731, route568, route686, route569, route117, route571","Agyad Gm7, CTA 91, Minibus 215, Minibus 226, Minibus 219, Minibus 100, Minibus 329, Microbus, Minibus 76, Minibus 121, Minibus 85, Minibus 127, Minibus 125, CTA 1013"
stop2219,stop740,179,"route576, route415, route580, route299, route569, route550, route117","CTA 1123, Agyad Gm7, Minibus 119, Minibus 329, CTA 1043s, Minibus 85, CTA 1013"
stop222,stop2318,701,"route309, route306, route308, route215, route295, route834, route772","Microbus, CTA 999-1055"
stop2220,stop1670,300,"route788, route407, route139, route14","Microbus, CTA 24g, CTA 926-1126, CTA 80s"
stop2220,stop1885,1192,"route319, route376",Microbus
stop2220,stop1910,1183,"route140, route13","CTA 80, CTA 24t"
stop2220,stop2640,1048,"route33, route320",Microbus
stop2220,stop325,687,route319,Microbus
stop2221,stop811,400,"route639, route75, route237, route785, route621","Microbus, CTA 409-1089, CTA 1025"
stop2222,stop110,721,"route639, route697, route669, route211, route693, route75, route237, route785, route696","Microbus, CTA 409-1089, CTA 1025"
stop2223,stop611,239,"route168, route545, route304, route225, route498, route784","Microbus, Minibus 56, CTA 406-1132, CTA 1009"
stop2223,stop691,737,route699,Microbus
stop2224,stop2125,924,"route96, route744, route108","Minibus 180, Minibus 18, Minibus 87"
stop2224,stop2447,466,"route92, route586, route817, route102, route296, route549, route456, route587, route305, route94, route224, route236, route84, route297, route454, route103, route216, route582, route798, route298, route175, route560, route722","CTA 925, CTA 366, CTA 38, Minibus 72, CTA 1033, Minibus 142, CTA 366-1054, Minibus 215, CTA 305-1104, CTA 970, CTA 971-1054, Minibus 321, CTA 122-1059, Minibus 1, CTA 970-1051, CTA 306, Microbus, Minibus 225, CTA 1003, Minibus 3, CTA 811-1090, Minibus 113, Minibus 159"
stop2225,stop296,396,route433,CTA 931
stop2225,stop297,426,"route345, route652, route561, route462, route802, route470, route354, route203, route407, route396, route186, route858, route456, route170, route162, route183, route431, route147, route319, route454, route188, route651, route425, route397, route56, route398, route87, route199, route644, route198, route548, route357, route806, route270, route83, route791, route265","Minibus 55, Minibus 89, CTA 430, CTA 701-1037, Minibus 424, CTA 532, Minibus 30, CTA 840, Minibus 48, CTA 186, CTA 26t, CTA 815, Minibus 112, CTA 1106, Minibus 78, Minibus 57, CTA 700-1065, Minibus 29, CTA 1028, Minibus 51, CTA 122-1059, CTA 831, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 926-1126, Minibus 79, Minibus 116, Minibus 4, CTA 995"
stop2226,stop428,267,"route345, route652, route561, route802, route433, route470, route354, route203, route407, route396, route186, route205, route99, route858, route456, route161, route170, route162, route183, route431, route147, route319, route454, route188, route651, route425, route397, route56, route398, route87, route269, route644, route198, route548, route357, route806, route461, route83, route791, route265, route361","Minibus 55, Minibus 89, CTA 430, CTA 922, Minibus 424, CTA 803-1105, CTA 532, Minibus 30, CTA 840, Minibus 48, CTA 186, CTA 26t, CTA 815, Minibus 112, CTA 1106, CTA 1019, Minibus 57, Minibus 78, CTA 700-1065, Minibus 29, CTA 1028, Minibus 51, CTA 122-1059, CTA 831, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 926-1126, Minibus 79, CTA 931, Minibus 116, Minibus 4, CTA 65, CTA 995"
stop2227,stop2207,3577,"route50, route327, route34, route53, route116, route70, route449, route172, route52, route63","Microbus, CTA 1124, CTA 1122, Minibus"
stop2227,stop2602,2300,"route6, route23",Microbus
stop2228,stop1461,2795,route434,Microbus
stop2228,stop1735,4258,"route449, route444",Microbus
stop2228,stop196,8550,"route115, route34","Minibus, CTA 1"
stop2228,stop2044,1055,route109,Tomnaya
stop2228,stop2526,2097,"route327, route857, route116, route49, route22, route6, route25","CTA 1122, Minibus, Microbus"
stop2228,stop806,18898,"route534, route291",Microbus
stop2229,stop1622,632,"route92, route105, route100, route104, route95, route102, route79, route82, route78, route85, route91, route99, route93, route94, route97, route89, route84, route98, route81, route87, route83, route86, route107, route80","CTA 1033, CTA 1012, Minibus 12, Minibus 117, CTA 1010, CTA 1001, Minibus 302, CTA 1130, Minibus 62, Minibus 126, CTA 1019, Minibus 19, Minibus 321, Minibus 1, CTA 727-1103, Minibus 304, Minibus 108, CTA 132, Minibus 147, Minibus 14, CTA 1078, CTA 1136, Minibus 159, CTA 1029"
stop223,stop1570,1754,route695,Microbus
stop223,stop1571,1456,"route52, route493, route668",Microbus
stop2230,stop1538,576,route670,Microbus
stop2230,stop1540,590,"route514, route261, route661","Minibus, CTA 900, Minibus 333"
stop2231,stop1295,810,"route580, route108","Minibus 180, Agyad Gm7"
stop2231,stop1822,483,"route164, route12",Microbus
stop2231,stop867,523,"route84, route782, route98, route86, route312, route817, route170, route103, route97, route87","Minibus 302, Minibus 108, Minibus 142, Minibus 62, Minibus 225, Minibus 57, Minibus 321, Minibus 147, Minibus 125, Minibus 82"
stop2232,stop333,590,"route84, route782, route98, route86, route312, route12, route580, route817, route103, route164, route442, route97, route108, route87","Minibus 180, Agyad Gm7, Minibus 302, Microbus, Minibus 108, Minibus 142, Minibus 62, Minibus 225, Minibus 321, Minibus 147, Minibus 125, Minibus 82"
stop2233,stop1536,288,"route155, route691, route286, route514, route419, route816, route800, route684, route566, route659, route836, route525, route661","CTA 2001, Minibus 333, CTA 1145, Masreya Ms4, Microbus, CTA 1118, CTA 2002, Minibus, Minibus 200, Minibus 201"
stop2233,stop2234,16,"route329, route676, route300, route137, route673, route669, route261, route473, route672","CTA 934-1071, CTA 8s, Microbus, CTA 900, Minibus 54"
stop2234,stop1531,300,"route329, route676, route300, route137, route673, route669, route473","Microbus, CTA 934-1071, Minibus 54, CTA 8s"
stop2234,stop1536,289,route261,CTA 900
stop2234,stop1544,243,route672,Microbus
stop2234,stop1682,432,route676,Microbus
stop2234,stop2615,608,"route155, route691, route300, route286, route514, route419, route637, route261, route660, route816, route800, route836, route120, route661","CTA 2001, Minibus 333, CTA 1145, Masreya Ms4, CTA 8s, CTA 900, CTA 1118, CTA 2002, Minibus, CTA 1022, Minibus 200, Minibus 201"
stop2235,stop756,369,"route463, route652, route462, route802, route277, route433, route354, route203, route396, route456, route161, route504, route170, route162, route550, route746, route646, route505, route183, route314, route431, route514, route454, route651, route397, route56, route464, route398, route87, route644, route198, route357, route313, route270, route83, route498, route791, route265","CTA 134, Minibus 89, CTA 430, Minibus 333, CTA 1069, Minibus 424, Minibus 90, CTA 840, CTA 825-1073, CTA 26t, CTA 114-1060, Minibus 112, Minibus 78, Minibus 57, Minibus 29, CTA 1009, Minibus 51, CTA 1028, CTA 122-1059, CTA 831, Minibus 119, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, Minibus 107, CTA 931, Minibus 116, CTA 65, CTA 106-1069, CTA 995"
stop2235,stop758,370,"route229, route205, route858, route806, route392, route289, route260, route425, route417, route178, route470, route395, route748, route235, route487, route311","Minibus 7, Minibus 55, CTA 1026, CTA 154, CTA 1109, Minibus 48, Minibus 310, Minibus 79, CTA 1072, Minibus 88, CTA 922, CTA 72, CTA 160, Minibus 30, CTA 609, CTA 407"
stop2236,stop860,367,"route463, route652, route289, route392, route260, route496, route802, route277, route470, route235, route433, route487, route354, route203, route264, route396, route356, route229, route205, route99, route858, route456, route485, route161, route504, route170, route162, route550, route746, route646, route505, route183, route314, route431, route514, route454, route651, route425, route397, route56, route311, route464, route398, route87, route269, route644, route198, route357, route806, route461, route313, route83, route498, route178, route395, route791, route265, route361","Minibus 7, Minibus 55, CTA 134, CTA 154, CTA 430, Minibus 89, Minibus 333, CTA 1069, Minibus 424, CTA 803-1105, CTA 922, Minibus 30, Minibus 90, CTA 840, CTA 407, CTA 825-1073, Minibus 48, CTA 7, CTA 1072, CTA 26t, CTA 114-1060, Minibus 112, CTA 1019, Minibus 57, Minibus 78, Minibus 29, CTA 1009, Minibus 51, CTA 1028, CTA 1128, CTA 122-1059, CTA 831, Minibus 88, Minibus 119, CTA 306, CTA 666-1045, Microbus, Minibus 421, CTA 46, Minibus 147, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, Minibus 107, CTA 1026, Minibus 310, Minibus 79, CTA 931, CTA 72, CTA 160, Minibus 116, CTA 65, CTA 106-1069, CTA 995"
stop2237,stop742,599,"route551, route175, route725, route289, route188, route485, route176, route302, route178, route235, route311, route564, route493","CTA 1128, CTA 1026, CTA 1144, CTA 1072, CTA 1031, Microbus, CTA 72, CTA 811-1090, CTA 1106, CTA 1085, CTA 407, Minibus 216, CTA 1024"
stop2237,stop743,406,route417,CTA 609
stop2237,stop745,574,"route392, route260, route470, route229, route304, route186, route205, route331, route281, route466, route547, route319, route425, route199, route806, route278, route395, route799, route371","Minibus 7, Minibus 55, CTA 154, CTA 701-1037, Minibus 48, CTA 342, CTA 17-17g-923, Minibus 79, Minibus 88, CTA 83, CTA 922, Microbus, CTA 532, CTA 160, CTA 824, CTA 77, CTA 406-1132, CTA 1008"
stop2237,stop746,162,"route388, route487","Microbus, Minibus 310"
stop2237,stop821,143,"route289, route465, route858, route188, route302, route111, route564, route493","CTA 83, Microbus, Minibus 30, CTA 1106, CTA 1085, CTA 1137, CTA 407, CTA 1024"
stop2238,stop744,421,"route546, route389","Microbus, Minibus 93"
stop2239,stop2241,902,"route257, route512, route815, route833, route588, route814","Minibus, CTA 530, CTA 211, CTA 917"
stop224,stop1578,891,"route493, route668",Microbus
stop2240,stop2245,748,"route831, route588","Minibus, CTA 530"
stop2241,stop2247,454,"route257, route832, route512, route815, route833, route588, route814","CTA 530, Microbus, CTA 211, CTA 917, Minibus"
stop2242,stop2240,901,"route257, route831, route512, route815, route833, route588, route814","Minibus, CTA 211, CTA 530, CTA 917"
stop2243,stop122,655,route588,CTA 530
stop2244,stop2246,292,"route607, route62, route771, route732, route213, route829, route828, route309","CTA 1005, CTA 1032, CTA 999-1055, Microbus, Minibus"
stop2244,stop2342,343,"route743, route60, route51, route706, route855, route854, route776, route573, route132","Microbus, Minibus 400"
stop2246,stop1964,434,"route257, route832, route62, route822, route512, route684, route219, route732, route129, route814, route607, route363, route704, route213, route130, route835, route833, route364, route309, route771, route829, route815, route828, route775","CTA 1005, CTA 1017, CTA 953, CTA 1032, CTA 999-1055, Microbus, CTA 211, CTA 917, CTA 212, Minibus"
stop2247,stop1962,2079,"route257, route832, route512, route815, route833, route588, route814","CTA 530, Microbus, CTA 211, CTA 917, Minibus"
stop2248,stop2242,597,"route257, route832, route831, route512, route815, route833, route588, route814","CTA 530, Microbus, CTA 211, CTA 917, Minibus"
stop2249,stop2244,143,"route607, route743, route771, route51, route62, route732, route60, route855, route213, route706, route776, route854, route573, route829, route132, route828, route309","CTA 1005, CTA 1032, CTA 999-1055, Microbus, Minibus 400, Minibus"
stop2250,stop1588,618,"route607, route40, route533, route255, route61, route56, route221, route44, route741","CTA 1057, CTA 1005, CTA 1030, Microbus, Minibus, CTA 1083, CTA 1056, Minibus 211"
stop2251,stop416,1098,"route259, route242, route533, route61, route41, route56, route221, route741","CTA 1057, CTA 1030, CTA 940s, Microbus, CTA 1081, CTA 1056, Minibus 211"
stop2252,stop1552,297,"route144, route147, route83, route162, route866","Minibus 212, Minibus 50, CTA 700-1065, Minibus 14, CTA 995"
stop2252,stop878,1139,"route92, route155, route81, route157, route99, route96, route151, route138, route145, route107, route167, route149, route93, route94, route148, route166, route82","Minibus 66, Minibus 19, Minibus 87, Minibus 115, CTA 1033, Microbus, Minibus 265, CTA 1118, Minibus 159, Minibus 126, Minibus 12, CTA 1019, CTA 1053, Green G1, Minibus 117, Minibus 184"
stop2253,stop1045,970,"route144, route155, route81, route82, route137, route147, route150, route101, route149, route162, route159, route866","Minibus 212, Minibus 50, Minibus 117, CTA 912-1048, Minibus 380, CTA 1118, Green G1, Minibus 54, Minibus 19, CTA 700-1065, Minibus 45, CTA 995"
stop2253,stop2260,548,route96,Minibus 87
stop2253,stop632,900,"route92, route154, route157, route83, route151, route138, route107, route167, route93, route94, route148, route166","Minibus 66, Minibus 115, CTA 1033, Microbus, Minibus 265, Minibus 159, Minibus 126, Minibus 12, CTA 1053, Minibus 14, Minibus 184"
stop2254,stop638,884,route733,Microbus
stop2255,stop1368,1108,route713,Minibus
stop2255,stop2256,334,route733,Microbus
stop2257,stop479,338,"route711, route743, route60, route706, route855, route704, route822, route776, route130, route129, route835, route54, route775, route684, route411","Microbus, Minibus, Minibus 400, CTA 1017"
stop2258,stop1368,971,"route743, route60, route51, route706, route855, route704, route822, route776, route130, route854, route129, route132, route573, route220, route775, route684","Microbus, Minibus 400, CTA 1017"
stop2259,stop1350,946,"route749, route612","Tomnaya, Microbus"
stop2259,stop2089,1448,"route335, route612",Tomnaya
stop226,stop94,223,"route345, route182, route462, route802, route787, route501, route197, route689, route764, route265, route355, route516, route571, route218, route691, route280, route858, route650, route584, route187, route251, route310, route230, route805, route731, route605, route360, route232, route255, route42, route797, route348, route242, route47, route765, route471, route503, route651, route397, route56, route352, route394, route221, route398, route250, route244, route528, route259, route231, route806, route270, route602, route83, route491, route791, route600, route243, route247, route193","Minibus 80, Minibus 55, CTA 914, Minibus 31, Minibus 44, Minibus 151, Green G2, CTA 130, CTA 1148, CTA 1083, Minibus 30, CTA 35-1121, Minibus 76, CTA 840, Minibus 127, Minibus 200, Minibus 21-255, Minibus 202, CTA 828, CTA 1076, Minibus 47, CTA 43, CTA 356, Minibus 112, CTA 1056, CTA 92-1050, Minibus 11, Minibus 160, Minibus 51, Minibus 219, Minibus 158, Microbus, CTA 1081, Minibus 106, CTA 507, Minibus 606, Minibus 421, Minibus 500, CTA 46, CTA 330, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 940s, Minibus 6, CTA 73, CTA 1063, Agyad Gm2, CTA 1087, Minibus 116, Minibus 4, Minibus 146, CTA 400-1036"
stop2260,stop1046,1151,route795,CTA 990
stop2260,stop1047,814,"route168, route782, route758, route518, route104, route580, route414, route569, route108, route415, route508, route604, route161, route744, route170, route568, route757, route290, route248, route282, route97, route171, route165, route190, route59, route312, route405, route523, route529, route227, route527, route647, route87, route528, route184, route359, route759, route86, route374, route525","Minibus 180, Minibus 226, Minibus 40, CTA 1023, Agyad Gm4, Minibus 125, CTA 1147, CTA 1016, Minibus 302, Minibus 329, Minibus 62, Minibus 57, Minibus 307, Minibus 85, Minibus 49, Agyad Gm7, CTA 1011, Minibus 304, Microbus, CTA 1021, Minibus 25, Minibus 121, Minibus 102, Minibus 147, Minibus 18, Minibus 56, Minibus 120, Minibus 203, CTA 65, Minibus 82"
stop2260,stop1222,1610,route821,Microbus
stop2260,stop2252,547,"route144, route155, route81, route82, route147, route99, route96, route145, route149, route162, route148, route866","Minibus 212, Minibus 50, Minibus 117, Minibus 87, Microbus, CTA 1118, Green G1, CTA 1019, CTA 1053, Minibus 19, CTA 700-1065, CTA 995"
stop2260,stop2705,368,"route138, route14","Microbus, CTA 80s"
stop2260,stop2706,480,"route96, route101","Minibus 45, Minibus 87"
stop2260,stop631,375,route320,Microbus
stop2261,stop1045,742,"route103, route524","Microbus, Minibus 142"
stop2261,stop1047,713,"route102, route67","Microbus, Minibus 1"
stop2261,stop2706,581,"route144, route155, route81, route82, route137, route147, route150, route149, route162, route159, route866","Minibus 212, Minibus 50, Minibus 117, CTA 912-1048, Minibus 380, CTA 1118, Green G1, Minibus 54, Minibus 19, CTA 700-1065, CTA 995"
stop2262,stop2706,575,"route168, route782, route758, route518, route796, route104, route414, route821, route569, route108, route508, route604, route161, route170, route290, route248, route526, route97, route59, route405, route794, route529, route227, route647, route87, route359, route759, route86, route374, route372, route525","Minibus 180, Minibus 226, Minibus 40, CTA 1023, Minibus 125, CTA 1147, CTA 1016, Minibus 302, Minibus 329, Minibus 62, Minibus 57, Minibus 307, CTA 1011, CTA 990, Minibus 304, Microbus, Minibus 25, Minibus 102, Minibus 147, CTA 1002, Minibus 56, Minibus 203, CTA 65"
stop2262,stop632,335,"route171, route528, route415, route184, route312, route523, route368, route580, route744, route102, route568, route757, route605, route282","Minibus 1, Agyad Gm7, Minibus 18, Minibus 47, Minibus 120, Agyad Gm4, Microbus, Minibus 121, Minibus 85, Minibus 49, Minibus 82"
stop2263,stop1582,672,route45,Microbus
stop2263,stop1990,396,"route269, route347, route280, route650, route251, route651","CTA 794, Microbus, Minibus 112, Agyad Gm2, CTA 1087, CTA 507"
stop2264,stop2134,396,"route347, route280, route650, route251, route651","CTA 794, Microbus, Agyad Gm2, CTA 1087, CTA 507"
stop2265,stop1492,549,"route329, route379, route691, route155, route300, route286, route514, route419, route637, route261, route660, route635, route816, route800, route836, route680, route661, route120","CTA 2001, Minibus 333, CTA 1145, CTA 934-1071, Masreya Ms4, CTA 8s, Microbus, CTA 900, Tomnaya, CTA 1118, CTA 2002, Minibus, CTA 1022, Minibus 200, Minibus 201"
stop2266,stop986,780,"route545, route199, route304, route618, route425","Microbus, CTA 701-1037, CTA 406-1132, Minibus 48"
stop2267,stop718,244,"route545, route304, route618, route473, route425","Microbus, CTA 406-1132, Minibus 48"
stop2269,stop2395,1015,"route674, route676, route620, route673, route669, route473, route679",Microbus
stop2269,stop390,1741,route678,Microbus
stop227,stop230,326,"route345, route182, route802, route501, route197, route689, route764, route265, route516, route571, route218, route691, route280, route858, route650, route584, route187, route251, route310, route230, route805, route202, route731, route360, route232, route632, route255, route42, route196, route797, route348, route242, route47, route765, route471, route503, route651, route397, route56, route352, route394, route221, route398, route250, route269, route244, route259, route231, route806, route461, route602, route83, route195, route491, route791, route600, route247, route361","Minibus 80, Minibus 55, CTA 914, Minibus 31, Minibus 44, Minibus 151, Green G2, CTA 803-1105, CTA 130, Minibus 30, CTA 1083, Minibus 76, CTA 35-1121, CTA 840, Minibus 127, Minibus 200, Minibus 21-255, Minibus 202, CTA 208, CTA 828, CTA 1076, CTA 43, CTA 356, Minibus 112, CTA 1056, CTA 92-1050, Minibus 11, Minibus 51, Minibus 219, Minibus 158, Microbus, CTA 1081, Minibus 106, CTA 507, Minibus 606, Minibus 421, Minibus 500, CTA 46, CTA 330, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 940s, Minibus 6, CTA 8T, CTA 1063, Agyad Gm2, CTA 1087, Minibus 116, Minibus 4, Minibus 146, CTA 400-1036"
stop2270,stop498,305,"route674, route676, route675, route669, route790, route473, route525, route679, route672","Microbus, Tomnaya"
stop2271,stop2395,1046,"route330, route525, route672","Microbus, Tomnaya"
stop2272,stop589,303,"route856, route508, route829, route255, route452, route71","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop2273,stop1360,706,"route508, route829, route255, route856, route71","Microbus, CTA 1032, CTA 1083, CTA 1147"
