start_node,end_node,distance,route_id
stop760,stop761,121.4425908329873,walking
stop761,stop759,62.490273836646594,walking
stop761,stop760,121.4425908329873,walking
stop766,stop767,63.70706724777085,walking
stop767,stop766,63.70706724777085,walking
stop770,stop771,37.58111571041564,walking
stop771,stop770,37.58111571041564,walking
stop772,stop773,98.82817915859476,walking
stop773,stop772,98.82817915859476,walking
stop774,stop775,144.94272518455438,walking
stop775,stop774,144.94272518455438,walking
stop778,stop779,71.02168265484345,walking
stop779,stop778,71.02168265484345,walking
stop781,stop1408,269.15399838879546,walking
stop781,stop1409,123.87648493967353,walking
stop784,stop785,103.21802536263762,walking
stop785,stop784,103.21802536263762,walking
stop786,stop787,70.92933498974992,walking
stop787,stop786,70.92933498974992,walking
stop788,stop789,153.99262699999613,walking
stop789,stop788,153.99262699999613,walking
stop790,stop791,75.55337764287513,walking
stop791,stop790,75.55337764287513,walking
stop792,stop793,208.772210728449,walking
stop793,stop792,208.772210728449,walking
stop793,stop2502,250.93545125365623,walking
stop794,stop795,45.08831569010318,walking
stop795,stop794,45.08831569010318,walking
stop796,stop797,58.00766936104689,walking
stop797,stop796,58.00766936104689,walking
stop799,stop800,56.767948761191,walking
stop800,stop799,56.767948761191,walking
stop801,stop802,39.66209338490219,walking
stop802,stop801,39.66209338490219,walking
stop803,stop804,71.07080159841945,walking
stop803,stop873,396.66531094766975,walking
stop804,stop803,71.07080159841945,walking
stop804,stop873,383.5643487229956,walking
stop805,stop806,219.85575594083903,walking
stop806,stop805,219.85575594083903,walking
stop807,stop808,105.95798821380227,walking
stop808,stop807,105.95798821380227,walking
stop809,stop810,45.77889370237291,walking
stop810,stop809,45.77889370237291,walking
stop811,stop812,101.28888721661312,walking
stop812,stop811,101.28888721661312,walking
stop813,stop814,398.08298427770103,walking
stop814,stop813,398.08298427770103,walking
stop815,stop816,83.96299996950849,walking
stop816,stop815,83.96299996950849,walking
stop817,stop818,74.67568097764745,walking
stop818,stop817,74.67568097764745,walking
stop819,stop820,38.546841334316994,walking
stop820,stop819,38.546841334316994,walking
stop821,stop822,344.21133521825834,walking
stop822,stop821,344.21133521825834,walking
stop823,stop824,386.7488974756364,walking
stop824,stop823,386.7488974756364,walking
stop826,stop827,107.29872575371735,walking
stop827,stop826,107.29872575371735,walking
stop829,stop830,218.98826570830747,walking
stop829,stop831,138.88044750754673,walking
stop830,stop829,218.98826570830747,walking
stop830,stop831,80.47833309316388,walking
stop831,stop829,138.88044750754673,walking
stop831,stop830,80.47833309316388,walking
stop832,stop833,158.23853555065557,walking
stop832,stop834,103.40036096246779,walking
stop833,stop832,158.23853555065557,walking
stop833,stop834,160.60134194453397,walking
stop834,stop832,103.40036096246779,walking
stop834,stop833,160.60134194453397,walking
stop835,stop836,71.07730284679383,walking
stop836,stop835,71.07730284679383,walking
stop837,stop838,50.73613516559493,walking
stop838,stop837,50.73613516559493,walking
stop839,stop840,54.64334864321122,walking
stop840,stop839,54.64334864321122,walking
stop841,stop842,73.72550614219885,walking
stop842,stop841,73.72550614219885,walking
stop843,stop844,68.29519039753006,walking
stop844,stop843,68.29519039753006,walking
stop846,stop847,38.049335245994506,walking
stop847,stop846,38.049335245994506,walking
stop850,stop851,101.39959072781063,walking
stop851,stop850,101.39959072781063,walking
stop852,stop853,79.39575290172954,walking
stop853,stop852,79.39575290172954,walking
stop855,stop856,62.02431223263744,walking
stop856,stop855,62.02431223263744,walking
stop857,stop858,227.70570768037902,walking
stop857,stop2051,153.68281530706508,walking
stop858,stop857,227.70570768037902,walking
stop858,stop2051,277.94050012942324,walking
stop859,stop860,37.59567391774008,walking
stop860,stop859,37.59567391774008,walking
stop861,stop862,55.51391499503605,walking
stop862,stop861,55.51391499503605,walking
stop863,stop864,56.48711534445203,walking
stop864,stop863,56.48711534445203,walking
stop865,stop866,98.39227039204684,walking
stop866,stop865,98.39227039204684,walking
stop867,stop868,205.1062728409016,walking
stop867,stop1822,181.43291102861596,walking
stop868,stop867,205.1062728409016,walking
stop868,stop1822,349.69310310695226,walking
stop869,stop870,66.92043769530898,walking
stop870,stop869,66.92043769530898,walking
stop871,stop872,30.045313347573355,walking
stop872,stop871,30.045313347573355,walking
stop873,stop803,396.66531094766975,walking
stop873,stop804,383.5643487229956,walking
stop874,stop875,109.96587005697553,walking
stop874,stop876,210.402348255476,walking
stop875,stop874,109.96587005697553,walking
stop875,stop876,175.07565572524413,walking
stop876,stop874,210.402348255476,walking
stop876,stop875,175.07565572524413,walking
stop877,stop878,252.3036005559624,walking
stop878,stop877,252.3036005559624,walking
stop880,stop881,58.114124049707016,walking
stop881,stop880,58.114124049707016,walking
stop882,stop884,55.73025067557653,walking
stop884,stop882,55.73025067557653,walking
stop885,stop886,92.93709280626648,walking
stop886,stop885,92.93709280626648,walking
stop887,stop888,70.4692443719483,walking
stop888,stop887,70.4692443719483,walking
stop890,stop19,181.33322771499684,walking
stop890,stop891,60.16209903651382,walking
stop891,stop19,191.3078890641565,walking
stop891,stop890,60.16209903651382,walking
stop892,stop893,139.26513306586406,walking
stop893,stop892,139.26513306586406,walking
stop895,stop896,76.23154666143655,walking
stop896,stop895,76.23154666143655,walking
stop897,stop898,87.031830481795,walking
stop898,stop897,87.031830481795,walking
stop899,stop900,93.80322640359051,walking
stop900,stop899,93.80322640359051,walking
stop902,stop903,169.02215714796097,walking
stop903,stop902,169.02215714796097,walking
stop904,stop2325,96.46199818812231,walking
stop906,stop907,45.330537074011865,walking
stop907,stop906,45.330537074011865,walking
stop908,stop909,71.2512900222219,walking
stop909,stop908,71.2512900222219,walking
stop910,stop911,65.36936025224901,walking
stop911,stop910,65.36936025224901,walking
stop912,stop913,44.66176655969925,walking
stop912,stop914,193.45017637494294,walking
stop913,stop912,44.66176655969925,walking
stop913,stop914,200.12331280143303,walking
stop914,stop912,193.45017637494294,walking
stop914,stop913,200.12331280143303,walking
stop915,stop916,232.0328044419495,walking
stop916,stop915,232.0328044419495,walking
stop917,stop918,52.717208488362196,walking
stop918,stop917,52.717208488362196,walking
stop919,stop920,52.59850919205022,walking
stop920,stop919,52.59850919205022,walking
stop921,stop922,27.212314819510915,walking
stop922,stop921,27.212314819510915,walking
stop923,stop924,116.04817565489118,walking
stop924,stop923,116.04817565489118,walking
stop928,stop141,265.27779318436,walking
stop928,stop929,36.63600781457816,walking
stop929,stop141,270.64069283256265,walking
stop929,stop928,36.63600781457816,walking
stop932,stop933,40.433611641761075,walking
stop933,stop932,40.433611641761075,walking
stop934,stop935,86.89933958581739,walking
stop935,stop934,86.89933958581739,walking
stop936,stop937,54.12872632905354,walking
stop937,stop936,54.12872632905354,walking
stop938,stop34,240.27016276379052,walking
stop938,stop939,103.4799283050207,walking
stop939,stop34,343.5182678709761,walking
stop939,stop938,103.4799283050207,walking
stop940,stop942,197.34558233525985,walking
stop940,stop944,322.11211038128084,walking
stop940,stop2800,287.1968420756751,walking
stop941,stop944,118.78890379972921,walking
stop941,stop2800,169.0088302799663,walking
stop942,stop940,197.34558233525985,walking
stop942,stop944,377.74902163555254,walking
stop942,stop2800,272.45698110072135,walking
stop943,stop945,229.43960801552495,walking
stop944,stop940,322.11211038128084,walking
stop944,stop941,118.78890379972921,walking
stop944,stop942,377.74902163555254,walking
stop944,stop2800,134.2136719163765,walking
stop945,stop943,229.43960801552495,walking
stop948,stop949,53.71120385377754,walking
stop949,stop948,53.71120385377754,walking
stop950,stop951,55.8358011980893,walking
stop951,stop950,55.8358011980893,walking
stop952,stop953,71.09619175989316,walking
stop953,stop952,71.09619175989316,walking
stop954,stop955,50.01814449634762,walking
stop955,stop954,50.01814449634762,walking
stop956,stop957,238.36092025618308,walking
stop957,stop956,238.36092025618308,walking
stop959,stop960,139.330112864897,walking
stop960,stop959,139.330112864897,walking
stop962,stop963,194.23324804470397,walking
stop963,stop962,194.23324804470397,walking
stop965,stop966,88.57221069324417,walking
stop966,stop965,88.57221069324417,walking
stop969,stop970,41.61082590638653,walking
stop970,stop969,41.61082590638653,walking
stop973,stop974,107.15733623184752,walking
stop974,stop973,107.15733623184752,walking
stop975,stop1435,290.33564571426825,walking
stop975,stop1436,327.90982594865534,walking
stop977,stop978,101.07063604888133,walking
stop978,stop977,101.07063604888133,walking
stop981,stop982,65.51899886850985,walking
stop982,stop981,65.51899886850985,walking
stop984,stop985,41.8961613183676,walking
stop985,stop984,41.8961613183676,walking
stop987,stop988,91.70560113933342,walking
stop988,stop987,91.70560113933342,walking
stop989,stop990,136.3666457047821,walking
stop990,stop989,136.3666457047821,walking
stop992,stop993,269.155644575325,walking
stop992,stop994,104.20081204031267,walking
stop993,stop992,269.155644575325,walking
stop993,stop994,299.30308374513953,walking
stop994,stop992,104.20081204031267,walking
stop994,stop993,299.30308374513953,walking
stop995,stop996,100.64305116446018,walking
stop996,stop995,100.64305116446018,walking
stop998,stop999,174.83186863782478,walking
stop999,stop998,174.83186863782478,walking
stop1000,stop1001,45.29147544503795,walking
stop1001,stop1000,45.29147544503795,walking
stop1002,stop1003,217.9643595650267,walking
stop1003,stop1002,217.9643595650267,walking
stop1004,stop1005,65.24924228234582,walking
stop1005,stop1004,65.24924228234582,walking
stop1006,stop1007,46.60811059743516,walking
stop1007,stop1006,46.60811059743516,walking
stop1009,stop1010,75.12570538733414,walking
stop1010,stop1009,75.12570538733414,walking
stop1012,stop1013,63.7955180743052,walking
stop1013,stop1012,63.7955180743052,walking
stop1014,stop1015,105.24480121017369,walking
stop1015,stop1014,105.24480121017369,walking
stop1017,stop1018,45.72392152734891,walking
stop1018,stop1017,45.72392152734891,walking
stop1019,stop1020,113.26591334417225,walking
stop1020,stop1019,113.26591334417225,walking
stop1023,stop1026,40.44457609697348,walking
stop1024,stop1025,176.58157842642333,walking
stop1025,stop1024,176.58157842642333,walking
stop1025,stop2784,390.2166717758028,walking
stop1025,stop2811,393.1914900754594,walking
stop1026,stop1023,40.44457609697348,walking
stop1030,stop1031,134.79174554942165,walking
stop1030,stop1032,194.34662771457715,walking
stop1031,stop1030,134.79174554942165,walking
stop1031,stop1032,84.20228630733467,walking
stop1032,stop1030,194.34662771457715,walking
stop1032,stop1031,84.20228630733467,walking
stop1033,stop1034,347.34896366422663,walking
stop1034,stop1033,347.34896366422663,walking
stop1035,stop1036,71.47396371460736,walking
stop1036,stop1035,71.47396371460736,walking
stop1037,stop1038,64.95842060788077,walking
stop1038,stop1037,64.95842060788077,walking
stop1040,stop1041,36.51034265994842,walking
stop1041,stop1040,36.51034265994842,walking
stop1043,stop1044,65.74070613524859,walking
stop1044,stop1043,65.74070613524859,walking
stop1045,stop1047,156.1399623863345,walking
stop1047,stop1045,156.1399623863345,walking
stop1048,stop253,328.9917561377593,walking
stop1048,stop254,339.1797439936566,walking
stop1049,stop1050,204.10687342625852,walking
stop1049,stop1051,273.4387911234668,walking
stop1050,stop1049,204.10687342625852,walking
stop1050,stop1051,113.42927545498743,walking
stop1051,stop1049,273.4387911234668,walking
stop1051,stop1050,113.42927545498743,walking
stop1053,stop2734,121.12063559966444,walking
stop1054,stop1055,259.5599552782229,walking
stop1054,stop1056,50.44497676726315,walking
stop1054,stop1057,360.6839242391007,walking
stop1055,stop1054,259.5599552782229,walking
stop1055,stop1056,267.3991046765894,walking
stop1055,stop1057,113.48409214424642,walking
stop1056,stop1054,50.44497676726315,walking
stop1056,stop1055,267.3991046765894,walking
stop1056,stop1057,375.37037222827644,walking
stop1057,stop1054,360.6839242391007,walking
stop1057,stop1055,113.48409214424642,walking
stop1057,stop1056,375.37037222827644,walking
stop1058,stop1059,258.7967867154749,walking
stop1059,stop1058,258.7967867154749,walking
stop1061,stop1062,53.5702791268541,walking
stop1062,stop1061,53.5702791268541,walking
stop1063,stop1064,214.28302584336677,walking
stop1064,stop1063,214.28302584336677,walking
stop1065,stop1066,49.47940856607619,walking
stop1066,stop1065,49.47940856607619,walking
stop1067,stop1068,39.148188092374966,walking
stop1068,stop1067,39.148188092374966,walking
stop1070,stop1071,55.85444173527847,walking
stop1071,stop1070,55.85444173527847,walking
stop1072,stop1073,138.88620466107685,walking
stop1072,stop1074,190.332762527934,walking
stop1072,stop2810,88.31107095802514,walking
stop1073,stop1072,138.88620466107685,walking
stop1073,stop1074,263.15536043578066,walking
stop1073,stop2810,175.37689800526414,walking
stop1074,stop1072,190.332762527934,walking
stop1074,stop1073,263.15536043578066,walking
stop1074,stop2810,103.06115785270121,walking
stop1080,stop1081,99.00392903056077,walking
stop1081,stop1080,99.00392903056077,walking
stop1082,stop1083,50.27362483512452,walking
stop1083,stop1082,50.27362483512452,walking
stop1084,stop1085,118.64460434080809,walking
stop1085,stop1084,118.64460434080809,walking
stop1086,stop1087,30.10781556497828,walking
stop1087,stop1086,30.10781556497828,walking
stop1091,stop1092,169.6371036606696,walking
stop1092,stop1091,169.6371036606696,walking
stop1094,stop1095,59.131390037759445,walking
stop1095,stop1094,59.131390037759445,walking
stop1096,stop1097,81.42894488492968,walking
stop1097,stop1096,81.42894488492968,walking
stop1100,stop1151,206.30143882630347,walking
stop1100,stop1152,366.71877168370736,walking
stop1101,stop1102,84.1081997517307,walking
stop1102,stop1101,84.1081997517307,walking
stop1103,stop1104,138.08995615600773,walking
stop1103,stop1105,87.06856687674589,walking
stop1104,stop1103,138.08995615600773,walking
stop1104,stop1105,52.70214522160088,walking
stop1105,stop1103,87.06856687674589,walking
stop1105,stop1104,52.70214522160088,walking
stop1106,stop1107,64.04427953249625,walking
stop1107,stop1106,64.04427953249625,walking
stop1108,stop1109,283.79313239080966,walking
stop1108,stop1457,147.93396971761592,walking
stop1108,stop1458,188.32969829638105,walking
stop1109,stop1108,283.79313239080966,walking
stop1109,stop1457,230.7282326298589,walking
stop1109,stop1458,187.37297921002212,walking
stop1110,stop1111,89.18028323437218,walking
stop1111,stop1110,89.18028323437218,walking
stop1112,stop309,157.32030265081977,walking
stop1116,stop1444,391.9921463597346,walking
stop1116,stop1445,380.54595298802303,walking
stop1120,stop1121,29.922427273146955,walking
stop1121,stop1120,29.922427273146955,walking
stop1123,stop1124,46.81498234857372,walking
stop1124,stop1123,46.81498234857372,walking
stop1125,stop2326,315.49712462507455,walking
stop1126,stop2326,242.47298870386342,walking
stop1127,stop1128,69.26426502225031,walking
stop1128,stop1127,69.26426502225031,walking
stop1129,stop1130,247.9113806193202,walking
stop1130,stop1129,247.9113806193202,walking
stop1131,stop1132,40.14840745225212,walking
stop1132,stop1131,40.14840745225212,walking
stop1133,stop1134,120.55604873124489,walking
stop1134,stop1133,120.55604873124489,walking
stop1136,stop1137,134.56112250907836,walking
stop1137,stop1136,134.56112250907836,walking
stop1142,stop1143,77.92784197670616,walking
stop1143,stop1142,77.92784197670616,walking
stop1145,stop1146,43.20821745243539,walking
stop1146,stop1145,43.20821745243539,walking
stop1147,stop1148,214.9262305026548,walking
stop1147,stop1149,71.59436069444001,walking
stop1148,stop1147,214.9262305026548,walking
stop1148,stop1149,143.34397824647098,walking
stop1149,stop1147,71.59436069444001,walking
stop1149,stop1148,143.34397824647098,walking
stop1151,stop1100,206.30143882630347,walking
stop1151,stop1152,160.56593595212593,walking
stop1152,stop1100,366.71877168370736,walking
stop1152,stop1151,160.56593595212593,walking
stop1153,stop1154,74.3813083241703,walking
stop1154,stop1153,74.3813083241703,walking
stop1156,stop1158,174.15932013197963,walking
stop1156,stop1159,145.35423786547108,walking
stop1157,stop1160,40.8443869047232,walking
stop1157,stop1161,247.0393470346459,walking
stop1158,stop1156,174.15932013197963,walking
stop1158,stop1159,30.828321241530073,walking
stop1159,stop1156,145.35423786547108,walking
stop1159,stop1158,30.828321241530073,walking
stop1160,stop1157,40.8443869047232,walking
stop1160,stop1161,285.4079818614246,walking
stop1161,stop1157,247.0393470346459,walking
stop1161,stop1160,285.4079818614246,walking
stop1164,stop1165,147.2828489187831,walking
stop1165,stop1164,147.2828489187831,walking
stop1166,stop1167,119.354803827555,walking
stop1167,stop1166,119.354803827555,walking
stop1169,stop1170,111.09127518342565,walking
stop1170,stop1169,111.09127518342565,walking
stop1174,stop1964,54.88896739197244,walking
stop1175,stop1176,50.887568288320026,walking
stop1176,stop1175,50.887568288320026,walking
stop1177,stop1178,216.86686022373175,walking
stop1177,stop1179,109.5134226481865,walking
stop1178,stop1177,216.86686022373175,walking
stop1178,stop1179,110.84849915206057,walking
stop1179,stop1177,109.5134226481865,walking
stop1179,stop1178,110.84849915206057,walking
stop1180,stop1181,130.09398031252314,walking
stop1180,stop2806,262.06797572915855,walking
stop1181,stop1180,130.09398031252314,walking
stop1181,stop2806,330.9748373875149,walking
stop1182,stop1183,191.7097248594569,walking
stop1183,stop1182,191.7097248594569,walking
stop1186,stop1187,115.04425166306773,walking
stop1187,stop1186,115.04425166306773,walking
stop1188,stop1189,114.66043965865435,walking
stop1189,stop1188,114.66043965865435,walking
stop1190,stop1191,85.8222863072742,walking
stop1191,stop1190,85.8222863072742,walking
stop1192,stop1193,192.43433455226744,walking
stop1193,stop1192,192.43433455226744,walking
stop1194,stop1195,80.51986117399532,walking
stop1195,stop1194,80.51986117399532,walking
stop1196,stop1197,308.54278469730326,walking
stop1196,stop1198,270.5581462766696,walking
stop1197,stop1196,308.54278469730326,walking
stop1197,stop1198,88.63445907496417,walking
stop1198,stop1196,270.5581462766696,walking
stop1198,stop1197,88.63445907496417,walking
stop1199,stop1200,33.028593167123056,walking
stop1200,stop1199,33.028593167123056,walking
stop1202,stop1203,147.29345936422112,walking
stop1203,stop1202,147.29345936422112,walking
stop1204,stop1205,138.6821574115223,walking
stop1205,stop1204,138.6821574115223,walking
stop1206,stop1207,259.7840552526554,walking
stop1207,stop1206,259.7840552526554,walking
stop1208,stop1209,289.62584689331885,walking
stop1209,stop1208,289.62584689331885,walking
stop1210,stop1211,44.61720396165362,walking
stop1211,stop1210,44.61720396165362,walking
stop1212,stop1213,84.93627675924596,walking
stop1212,stop1214,357.4197669864374,walking
stop1213,stop1212,84.93627675924596,walking
stop1213,stop1214,274.3351038066453,walking
stop1214,stop1212,357.4197669864374,walking
stop1214,stop1213,274.3351038066453,walking
stop1215,stop1216,44.93020855806693,walking
stop1216,stop1215,44.93020855806693,walking
stop1218,stop2664,68.53171238746424,walking
stop1219,stop1220,199.82997537327464,walking
stop1220,stop1219,199.82997537327464,walking
stop1221,stop1222,158.9149483955604,walking
stop1222,stop1221,158.9149483955604,walking
stop1223,stop1224,340.1813357512231,walking
stop1224,stop1223,340.1813357512231,walking
stop1225,stop1226,89.43871843549097,walking
stop1226,stop1225,89.43871843549097,walking
stop1227,stop1228,178.45329890813534,walking
stop1227,stop1229,284.24744288098964,walking
stop1228,stop1227,178.45329890813534,walking
stop1229,stop1227,284.24744288098964,walking
stop1232,stop1233,103.18065253083898,walking
stop1233,stop1232,103.18065253083898,walking
stop1235,stop1236,125.85163626042184,walking
stop1236,stop1235,125.85163626042184,walking
stop1237,stop1238,60.47870789034588,walking
stop1238,stop1237,60.47870789034588,walking
stop1239,stop1240,50.37933276376319,walking
stop1240,stop1239,50.37933276376319,walking
stop1241,stop1242,80.33984096463547,walking
stop1242,stop1241,80.33984096463547,walking
stop1243,stop1244,148.08542871011076,walking
stop1244,stop1243,148.08542871011076,walking
stop1245,stop1246,44.38720315052317,walking
stop1246,stop1245,44.38720315052317,walking
stop1250,stop1251,61.385000752586606,walking
stop1251,stop1250,61.385000752586606,walking
stop1252,stop1253,95.44865979140921,walking
stop1253,stop1252,95.44865979140921,walking
stop1254,stop1255,56.62105083216874,walking
stop1255,stop1254,56.62105083216874,walking
stop1256,stop2797,314.10749486314813,walking
stop1258,stop1259,130.8527671596423,walking
stop1258,stop1260,334.20168151418346,walking
stop1259,stop1258,130.8527671596423,walking
stop1259,stop1260,218.57920051994407,walking
stop1260,stop1258,334.20168151418346,walking
stop1260,stop1259,218.57920051994407,walking
stop1261,stop1262,80.34975576592454,walking
stop1262,stop1261,80.34975576592454,walking
stop1263,stop1264,82.29863474721888,walking
stop1263,stop1870,371.4552288406463,walking
stop1264,stop1263,82.29863474721888,walking
stop1264,stop1870,289.60675813557896,walking
stop1266,stop1267,94.22436413603032,walking
stop1267,stop1266,94.22436413603032,walking
stop1268,stop1269,138.97639679607647,walking
stop1269,stop1268,138.97639679607647,walking
stop1271,stop1272,180.94384989100712,walking
stop1272,stop1271,180.94384989100712,walking
stop1274,stop1275,141.910328150847,walking
stop1275,stop1274,141.910328150847,walking
stop1277,stop1278,59.434525087022685,walking
stop1278,stop1277,59.434525087022685,walking
stop1282,stop1283,75.83455266571167,walking
stop1283,stop1282,75.83455266571167,walking
stop1284,stop1285,191.3075779684495,walking
stop1285,stop1284,191.3075779684495,walking
stop1286,stop1287,41.05636755625911,walking
stop1287,stop1286,41.05636755625911,walking
stop1288,stop1289,76.11564182670986,walking
stop1289,stop1288,76.11564182670986,walking
stop1290,stop2349,184.88493167212053,walking
stop1290,stop2350,136.2101918793213,walking
stop1290,stop2787,104.78007187085932,walking
stop1291,stop1292,62.407962684415,walking
stop1292,stop1291,62.407962684415,walking
stop1295,stop1296,91.0225496631152,walking
stop1296,stop1295,91.0225496631152,walking
stop1297,stop1298,63.146531888041615,walking
stop1298,stop1297,63.146531888041615,walking
stop1299,stop1300,86.58208589963394,walking
stop1299,stop1304,335.0898863155771,walking
stop1300,stop1299,86.58208589963394,walking
stop1300,stop1303,398.9873713984982,walking
stop1300,stop1304,356.92058271044664,walking
stop1301,stop1302,60.22329266835721,walking
stop1301,stop2780,295.1569140629794,walking
stop1302,stop1301,60.22329266835721,walking
stop1302,stop2780,248.7594938339906,walking
stop1303,stop1300,398.9873713984982,walking
stop1303,stop1304,175.3158205911177,walking
stop1303,stop2780,304.44651485516266,walking
stop1304,stop1299,335.0898863155771,walking
stop1304,stop1300,356.92058271044664,walking
stop1304,stop1303,175.3158205911177,walking
stop1305,stop1306,31.807606791933313,walking
stop1306,stop1305,31.807606791933313,walking
stop1307,stop1308,49.6266691413985,walking
stop1307,stop1309,140.35169367336303,walking
stop1308,stop1307,49.6266691413985,walking
stop1308,stop1309,92.89642195156696,walking
stop1309,stop1307,140.35169367336303,walking
stop1309,stop1308,92.89642195156696,walking
stop1314,stop342,206.33468948144707,walking
stop1315,stop1316,130.9718922183672,walking
stop1316,stop1315,130.9718922183672,walking
stop1317,stop1318,125.14273189687319,walking
stop1318,stop1317,125.14273189687319,walking
stop1320,stop1321,41.926231142674794,walking
stop1321,stop1320,41.926231142674794,walking
stop1322,stop1650,40.29845525856084,walking
stop1323,stop2146,321.9353962465254,walking
stop1324,stop1325,104.88605410372081,walking
stop1325,stop1324,104.88605410372081,walking
stop1326,stop2735,363.45196361284144,walking
stop1327,stop1328,69.75630624221512,walking
stop1328,stop1327,69.75630624221512,walking
stop1329,stop1330,89.6122575476775,walking
stop1330,stop1329,89.6122575476775,walking
stop1331,stop1332,77.4120648771336,walking
stop1332,stop1331,77.4120648771336,walking
stop1333,stop1334,50.37215212210675,walking
stop1334,stop1333,50.37215212210675,walking
stop1335,stop1336,93.72984510259634,walking
stop1336,stop1335,93.72984510259634,walking
stop1338,stop1339,118.99992010416541,walking
stop1339,stop1338,118.99992010416541,walking
stop1341,stop1342,194.69658136809312,walking
stop1342,stop1341,194.69658136809312,walking
stop1343,stop1344,85.03027619043138,walking
stop1344,stop1343,85.03027619043138,walking
stop1347,stop1348,178.48700677169546,walking
stop1347,stop2802,123.26405502149592,walking
stop1348,stop1347,178.48700677169546,walking
stop1348,stop2802,192.7577262899046,walking
stop1349,stop1350,109.72426391037634,walking
stop1350,stop1349,109.72426391037634,walking
stop1351,stop1352,155.60069143533246,walking
stop1351,stop1353,100.70108684846896,walking
stop1352,stop1351,155.60069143533246,walking
stop1352,stop1353,58.10886581577661,walking
stop1353,stop1351,100.70108684846896,walking
stop1353,stop1352,58.10886581577661,walking
stop1355,stop1356,57.6922232283585,walking
stop1356,stop1355,57.6922232283585,walking
stop1360,stop1361,60.60815297795472,walking
stop1361,stop1360,60.60815297795472,walking
stop1362,stop1363,53.44322647341008,walking
stop1363,stop1362,53.44322647341008,walking
stop1364,stop1365,44.378936986096875,walking
stop1365,stop1364,44.378936986096875,walking
stop1366,stop1367,340.27080398541443,walking
stop1367,stop1366,340.27080398541443,walking
stop1368,stop1369,67.65152844426602,walking
stop1369,stop1368,67.65152844426602,walking
stop1370,stop1372,30.741704450727653,walking
stop1371,stop1372,385.12446709109344,walking
stop1371,stop2740,342.750683345419,walking
stop1372,stop1370,30.741704450727653,walking
stop1372,stop1371,385.12446709109344,walking
stop1373,stop2336,78.04985426955524,walking
stop1374,stop1375,79.17078777274523,walking
stop1375,stop1374,79.17078777274523,walking
stop1376,stop1377,70.40327268373353,walking
stop1377,stop1376,70.40327268373353,walking
stop1380,stop1381,193.64687325975973,walking
stop1381,stop1380,193.64687325975973,walking
stop1382,stop1383,47.886647078797694,walking
stop1383,stop1382,47.886647078797694,walking
stop1384,stop1385,193.66424535143702,walking
stop1385,stop1384,193.66424535143702,walking
stop1386,stop1387,82.36551825203942,walking
stop1387,stop1386,82.36551825203942,walking
stop1389,stop1390,63.904372239915475,walking
stop1390,stop1389,63.904372239915475,walking
stop1391,stop1684,112.17970114631947,walking
stop1392,stop1393,47.77309346630086,walking
stop1393,stop1392,47.77309346630086,walking
stop1394,stop1395,129.8227232578208,walking
stop1395,stop1394,129.8227232578208,walking
stop1396,stop1397,60.79942533483357,walking
stop1397,stop1396,60.79942533483357,walking
stop1398,stop1399,72.85940176025579,walking
stop1399,stop1398,72.85940176025579,walking
stop1401,stop1402,52.45610744642502,walking
stop1402,stop1401,52.45610744642502,walking
stop1403,stop1848,47.61856944562187,walking
stop1403,stop1849,166.36247459590433,walking
stop1404,stop1405,72.01799939241907,walking
stop1405,stop1404,72.01799939241907,walking
stop1406,stop1407,156.5225294992721,walking
stop1407,stop1406,156.5225294992721,walking
stop1408,stop781,269.15399838879546,walking
stop1408,stop1409,147.30660405148944,walking
stop1409,stop781,123.87648493967353,walking
stop1409,stop1408,147.30660405148944,walking
stop1410,stop1411,54.867145084185886,walking
stop1410,stop1467,231.98177205549806,walking
stop1410,stop1468,225.16717578035346,walking
stop1411,stop1410,54.867145084185886,walking
stop1411,stop1467,239.3144791267998,walking
stop1411,stop1468,244.85781279046918,walking
stop1412,stop1413,208.9606884805757,walking
stop1413,stop1412,208.9606884805757,walking
stop1415,stop1416,45.45500971554195,walking
stop1416,stop1415,45.45500971554195,walking
stop1417,stop1418,44.683181045894905,walking
stop1418,stop1417,44.683181045894905,walking
stop1423,stop1424,40.57403271355213,walking
stop1424,stop1423,40.57403271355213,walking
stop1427,stop1428,71.61532327653444,walking
stop1428,stop1427,71.61532327653444,walking
stop1430,stop1431,292.3851319172427,walking
stop1431,stop1430,292.3851319172427,walking
stop1431,stop2067,360.7163420352589,walking
stop1431,stop2068,327.7776080504344,walking
stop1433,stop1434,95.04725217667102,walking
stop1434,stop1433,95.04725217667102,walking
stop1435,stop975,290.33564571426825,walking
stop1435,stop1436,46.15263309007374,walking
stop1436,stop975,327.90982594865534,walking
stop1436,stop1435,46.15263309007374,walking
stop1437,stop1438,90.03092219489821,walking
stop1438,stop1437,90.03092219489821,walking
stop1439,stop1440,279.3189318185548,walking
stop1439,stop1441,242.6187205799363,walking
stop1440,stop1439,279.3189318185548,walking
stop1440,stop1441,204.9821218475767,walking
stop1441,stop1439,242.6187205799363,walking
stop1441,stop1440,204.9821218475767,walking
stop1442,stop1443,53.872593199395034,walking
stop1443,stop1442,53.872593199395034,walking
stop1444,stop1116,391.9921463597346,walking
stop1444,stop1445,81.06409110259244,walking
stop1445,stop1116,380.54595298802303,walking
stop1445,stop1444,81.06409110259244,walking
stop1446,stop706,323.54727582970696,walking
stop1446,stop1447,102.26161241316454,walking
stop1447,stop1446,102.26161241316454,walking
